asset_id,asset_name,asset_type,manufacturer,model,install_date,location,region,criticality,environment_type,service_interval_days,base_runtime_hours_per_week,base_load_pct
GEN_1579,Generator 1579,Generator,Caterpillar,CAT-450,2017-11-13,Site_196,Central,Medium,Hot-Dry,90,68.42,50.33
GEN_1580,Generator 1580,Generator,MTU,MTU-480,2018-03-16,Site_203,East,Medium,Rural,90,90.8,50.68
GEN_1581,Generator 1581,Generator,Caterpillar,CAT-450,2024-09-06,Site_238,West,High,Cold,90,36.99,61.41
GEN_1582,Generator 1582,Generator,Generix,GENX-550,2021-12-07,Site_259,South,Low,Rural,90,64.91,49.87
GEN_1583,Generator 1583,Generator,Cummins,CUM-500,2015-11-27,Site_008,South,Medium,Urban,90,54.24,57.54
GEN_1584,Generator 1584,Generator,Caterpillar,CAT-450,2021-06-30,Site_042,Central,Medium,Rural,120,60.25,90.62
GEN_1585,Generator 1585,Generator,Caterpillar,CAT-450,2017-02-11,Site_263,East,Low,Hot-Dry,90,45.61,61.56
GEN_1586,Generator 1586,Generator,Cummins,CUM-500,2020-07-20,Site_249,East,Low,Hot-Dry,120,75.53,64.87
GEN_1587,Generator 1587,Generator,Generix,GENX-550,2018-05-14,Site_213,West,High,Coastal,120,67.09,77.51
GEN_1588,Generator 1588,Generator,Cummins,CUM-500,2017-02-03,Site_277,North,Medium,Hot-Dry,90,69.73,67.3
GEN_1589,Generator 1589,Generator,MTU,MTU-480,2018-03-14,Site_120,North,High,Rural,90,51.39,64.45
GEN_1590,Generator 1590,Generator,Cummins,CUM-500,2022-10-15,Site_199,East,High,Urban,120,34.53,65.01
GEN_1591,Generator 1591,Generator,Caterpillar,CAT-450,2017-06-11,Site_030,Central,High,Urban,120,26.89,91.29
GEN_1592,Generator 1592,Generator,Caterpillar,CAT-450,2015-01-16,Site_153,West,High,Hot-Dry,90,57.02,40.75
GEN_1593,Generator 1593,Generator,Generix,GENX-550,2018-08-24,Site_024,Central,High,Rural,120,47.74,83.14
GEN_1594,Generator 1594,Generator,Kohler,KOH-400,2020-03-28,Site_112,East,Medium,Urban,90,55.03,47.63
GEN_1595,Generator 1595,Generator,Cummins,CUM-500,2023-05-02,Site_216,West,High,Cold,90,47.48,87.31
GEN_1596,Generator 1596,Generator,Caterpillar,CAT-450,2020-06-07,Site_223,South,Low,Hot-Dry,120,74.61,78.42
GEN_1597,Generator 1597,Generator,Caterpillar,CAT-450,2023-07-19,Site_024,East,Medium,Coastal,120,57.79,61.83
GEN_1598,Generator 1598,Generator,Caterpillar,CAT-450,2020-03-18,Site_076,West,Medium,Rural,120,62.5,52.23
GEN_1599,Generator 1599,Generator,Caterpillar,CAT-450,2022-12-29,Site_016,East,Medium,Rural,90,66.44,83.71
GEN_1600,Generator 1600,Generator,Kohler,KOH-400,2019-09-05,Site_164,Central,Low,Coastal,90,62.33,72.06
GEN_1601,Generator 1601,Generator,Generix,GENX-550,2018-12-22,Site_056,East,High,Rural,180,63.02,69.02
GEN_1602,Generator 1602,Generator,Caterpillar,CAT-450,2022-10-26,Site_041,South,Medium,Urban,90,58.48,61.9
GEN_1603,Generator 1603,Generator,Kohler,KOH-400,2021-10-11,Site_024,South,Medium,Cold,180,88.8,74.28
GEN_1604,Generator 1604,Generator,Cummins,CUM-500,2017-12-09,Site_251,Central,High,Coastal,120,43.26,70.98
GEN_1605,Generator 1605,Generator,MTU,MTU-480,2021-12-22,Site_263,North,Medium,Cold,90,38.14,62.56
GEN_1606,Generator 1606,Generator,MTU,MTU-480,2016-09-09,Site_233,North,Low,Urban,120,49.33,62.22
GEN_1607,Generator 1607,Generator,Caterpillar,CAT-450,2015-06-20,Site_176,Central,Medium,Rural,90,49.0,65.99
GEN_1608,Generator 1608,Generator,Cummins,CUM-500,2016-11-11,Site_208,Central,High,Coastal,90,34.73,69.16
GEN_1609,Generator 1609,Generator,MTU,MTU-480,2016-11-20,Site_103,Central,High,Cold,120,64.52,57.8
GEN_1610,Generator 1610,Generator,Kohler,KOH-400,2021-05-07,Site_124,East,Low,Rural,90,53.03,82.51
GEN_1611,Generator 1611,Generator,Kohler,KOH-400,2024-12-07,Site_066,West,Medium,Urban,90,75.39,69.58
GEN_1612,Generator 1612,Generator,Generix,GENX-550,2015-08-31,Site_221,East,Medium,Urban,180,47.64,55.26
GEN_1613,Generator 1613,Generator,Cummins,CUM-500,2019-03-11,Site_044,North,High,Cold,90,32.82,57.53
GEN_1614,Generator 1614,Generator,Caterpillar,CAT-450,2023-09-19,Site_248,North,High,Hot-Dry,90,72.63,62.22
GEN_1615,Generator 1615,Generator,MTU,MTU-480,2016-11-24,Site_241,South,High,Coastal,90,56.06,73.44
GEN_1616,Generator 1616,Generator,Caterpillar,CAT-450,2023-06-07,Site_019,East,Low,Coastal,90,47.1,67.08
GEN_1617,Generator 1617,Generator,Cummins,CUM-500,2019-12-18,Site_058,South,Medium,Rural,90,64.94,60.31
GEN_1618,Generator 1618,Generator,Caterpillar,CAT-450,2021-10-11,Site_051,South,Medium,Hot-Dry,90,65.48,54.85
GEN_1619,Generator 1619,Generator,Cummins,CUM-500,2020-03-27,Site_204,West,Low,Cold,90,84.64,47.46
GEN_1620,Generator 1620,Generator,Generix,GENX-550,2022-07-28,Site_050,North,Medium,Hot-Dry,90,64.87,84.35
GEN_1621,Generator 1621,Generator,Cummins,CUM-500,2015-10-03,Site_057,East,Medium,Coastal,120,50.58,53.1
GEN_1622,Generator 1622,Generator,MTU,MTU-480,2021-05-29,Site_231,Central,Medium,Hot-Dry,180,60.1,49.56
GEN_1623,Generator 1623,Generator,Caterpillar,CAT-450,2024-04-09,Site_037,Central,Medium,Urban,120,43.36,77.98
GEN_1624,Generator 1624,Generator,Caterpillar,CAT-450,2021-01-04,Site_040,West,Low,Coastal,120,53.08,77.1
GEN_1625,Generator 1625,Generator,Kohler,KOH-400,2019-04-19,Site_072,East,High,Rural,90,58.86,71.56
GEN_1626,Generator 1626,Generator,Cummins,CUM-500,2019-02-12,Site_085,North,High,Hot-Dry,90,53.25,60.71
GEN_1627,Generator 1627,Generator,Kohler,KOH-400,2021-04-23,Site_289,West,Low,Urban,120,15.0,56.76
GEN_1628,Generator 1628,Generator,Caterpillar,CAT-450,2015-08-18,Site_270,Central,High,Hot-Dry,90,57.22,56.86
GEN_1629,Generator 1629,Generator,Cummins,CUM-500,2015-06-28,Site_221,West,Low,Hot-Dry,120,51.13,51.88
GEN_1630,Generator 1630,Generator,Cummins,CUM-500,2023-01-27,Site_012,South,High,Urban,90,70.22,75.7
GEN_1631,Generator 1631,Generator,MTU,MTU-480,2022-09-29,Site_254,Central,Medium,Hot-Dry,90,33.46,85.07
GEN_1632,Generator 1632,Generator,Cummins,CUM-500,2015-10-07,Site_287,Central,Medium,Urban,120,37.4,40.4
GEN_1633,Generator 1633,Generator,Caterpillar,CAT-450,2024-09-30,Site_052,North,High,Cold,90,33.77,53.91
GEN_1634,Generator 1634,Generator,Kohler,KOH-400,2022-09-03,Site_156,Central,Medium,Cold,120,49.18,52.05
GEN_1635,Generator 1635,Generator,Cummins,CUM-500,2019-12-01,Site_002,Central,Medium,Coastal,180,53.28,58.47
GEN_1636,Generator 1636,Generator,Caterpillar,CAT-450,2021-10-23,Site_106,North,High,Coastal,90,51.78,77.83
GEN_1637,Generator 1637,Generator,Cummins,CUM-500,2024-10-03,Site_259,Central,High,Urban,120,52.92,61.3
GEN_1638,Generator 1638,Generator,Generix,GENX-550,2020-04-02,Site_181,East,Medium,Urban,120,55.86,73.93
GEN_1639,Generator 1639,Generator,Cummins,CUM-500,2018-07-29,Site_050,South,Medium,Urban,120,68.78,74.76
GEN_1640,Generator 1640,Generator,Cummins,CUM-500,2021-05-26,Site_109,West,Low,Rural,90,70.7,67.97
GEN_1641,Generator 1641,Generator,Kohler,KOH-400,2015-05-08,Site_259,South,High,Coastal,120,55.2,50.59
GEN_1642,Generator 1642,Generator,Caterpillar,CAT-450,2017-10-03,Site_216,East,Low,Coastal,90,32.84,49.62
GEN_1643,Generator 1643,Generator,Caterpillar,CAT-450,2021-12-02,Site_130,South,High,Coastal,90,35.99,77.59
GEN_1644,Generator 1644,Generator,Generix,GENX-550,2022-01-24,Site_097,South,Low,Rural,90,65.44,59.56
GEN_1645,Generator 1645,Generator,Caterpillar,CAT-450,2020-07-07,Site_167,Central,Medium,Rural,90,47.86,66.12
GEN_1646,Generator 1646,Generator,MTU,MTU-480,2021-01-25,Site_233,South,Low,Coastal,90,95.0,42.39
GEN_1647,Generator 1647,Generator,Caterpillar,CAT-450,2022-09-09,Site_202,West,Low,Coastal,90,52.6,57.87
GEN_1648,Generator 1648,Generator,Generix,GENX-550,2016-08-10,Site_255,South,High,Urban,180,58.63,61.42
GEN_1649,Generator 1649,Generator,Caterpillar,CAT-450,2015-09-04,Site_118,West,Medium,Coastal,90,43.93,63.65
GEN_1650,Generator 1650,Generator,Caterpillar,CAT-450,2015-10-22,Site_258,Central,Medium,Rural,90,52.53,70.45
GEN_1651,Generator 1651,Generator,Caterpillar,CAT-450,2020-01-11,Site_104,East,Medium,Rural,120,39.53,71.86
GEN_1652,Generator 1652,Generator,Caterpillar,CAT-450,2016-07-22,Site_097,West,Low,Rural,90,66.42,51.07
GEN_1653,Generator 1653,Generator,Caterpillar,CAT-450,2022-05-09,Site_154,West,Medium,Cold,180,49.98,49.72
GEN_1654,Generator 1654,Generator,Generix,GENX-550,2015-12-25,Site_122,West,High,Coastal,90,22.76,56.52
GEN_1655,Generator 1655,Generator,Cummins,CUM-500,2019-01-13,Site_251,West,High,Coastal,120,74.59,69.4
GEN_1656,Generator 1656,Generator,Caterpillar,CAT-450,2023-11-03,Site_101,Central,Medium,Hot-Dry,180,51.12,65.7
GEN_1657,Generator 1657,Generator,Cummins,CUM-500,2023-08-23,Site_117,South,High,Cold,120,65.4,58.11
GEN_1658,Generator 1658,Generator,Cummins,CUM-500,2019-10-06,Site_133,North,Medium,Urban,120,60.79,60.09
GEN_1659,Generator 1659,Generator,Caterpillar,CAT-450,2016-08-31,Site_284,Central,High,Coastal,90,59.34,43.82
GEN_1660,Generator 1660,Generator,MTU,MTU-480,2016-03-28,Site_254,West,Low,Coastal,90,26.55,53.95
GEN_1661,Generator 1661,Generator,Kohler,KOH-400,2015-06-10,Site_224,North,High,Cold,90,36.32,67.18
GEN_1662,Generator 1662,Generator,Generix,GENX-550,2019-01-30,Site_246,South,Medium,Rural,120,28.57,68.02
GEN_1663,Generator 1663,Generator,Kohler,KOH-400,2022-04-09,Site_129,South,High,Hot-Dry,90,55.96,73.45
GEN_1664,Generator 1664,Generator,Kohler,KOH-400,2024-11-10,Site_029,Central,High,Rural,120,37.9,74.59
GEN_1665,Generator 1665,Generator,Generix,GENX-550,2020-04-19,Site_296,West,Medium,Rural,120,44.19,54.47
GEN_1666,Generator 1666,Generator,Caterpillar,CAT-450,2021-08-31,Site_137,North,High,Cold,90,67.27,52.97
GEN_1667,Generator 1667,Generator,Cummins,CUM-500,2020-08-25,Site_036,East,Low,Hot-Dry,90,40.14,49.13
GEN_1668,Generator 1668,Generator,Kohler,KOH-400,2023-04-02,Site_298,Central,Medium,Rural,180,53.73,61.99
GEN_1669,Generator 1669,Generator,Caterpillar,CAT-450,2021-03-24,Site_228,Central,High,Coastal,120,95.0,74.93
GEN_1670,Generator 1670,Generator,Kohler,KOH-400,2018-09-14,Site_288,South,Medium,Coastal,120,40.28,68.13
GEN_1671,Generator 1671,Generator,Kohler,KOH-400,2024-01-11,Site_045,East,High,Hot-Dry,120,49.94,73.76
GEN_1672,Generator 1672,Generator,Caterpillar,CAT-450,2022-05-04,Site_114,North,High,Rural,120,59.21,69.81
GEN_1673,Generator 1673,Generator,Caterpillar,CAT-450,2021-12-25,Site_104,East,High,Coastal,90,70.62,56.85
GEN_1674,Generator 1674,Generator,Kohler,KOH-400,2019-04-11,Site_192,East,Medium,Hot-Dry,90,56.41,64.7
GEN_1675,Generator 1675,Generator,Caterpillar,CAT-450,2024-12-11,Site_188,Central,Medium,Hot-Dry,120,51.41,73.47
GEN_1676,Generator 1676,Generator,Kohler,KOH-400,2021-10-28,Site_050,Central,High,Hot-Dry,90,50.22,65.31
GEN_1677,Generator 1677,Generator,Generix,GENX-550,2018-03-05,Site_203,South,Medium,Cold,90,88.13,65.17
GEN_1678,Generator 1678,Generator,MTU,MTU-480,2023-11-02,Site_280,West,Medium,Hot-Dry,120,79.11,78.6
GEN_1679,Generator 1679,Generator,Caterpillar,CAT-450,2024-08-13,Site_137,West,High,Hot-Dry,120,69.71,81.5
GEN_1680,Generator 1680,Generator,Generix,GENX-550,2023-10-22,Site_142,Central,High,Rural,90,76.36,58.59
GEN_1681,Generator 1681,Generator,Kohler,KOH-400,2019-10-16,Site_081,East,Medium,Hot-Dry,180,39.12,59.84
GEN_1682,Generator 1682,Generator,Caterpillar,CAT-450,2017-09-05,Site_258,North,Low,Coastal,90,57.33,69.4
GEN_1683,Generator 1683,Generator,Generix,GENX-550,2017-02-24,Site_053,West,Medium,Rural,90,51.43,64.09
GEN_1684,Generator 1684,Generator,MTU,MTU-480,2019-09-11,Site_096,South,High,Coastal,120,70.69,71.67
GEN_1685,Generator 1685,Generator,MTU,MTU-480,2015-03-02,Site_252,Central,Low,Rural,120,74.65,78.34
GEN_1686,Generator 1686,Generator,Generix,GENX-550,2023-08-19,Site_066,North,High,Urban,120,38.63,48.72
GEN_1687,Generator 1687,Generator,Kohler,KOH-400,2023-11-25,Site_238,North,Medium,Coastal,120,47.27,56.55
GEN_1688,Generator 1688,Generator,Generix,GENX-550,2020-10-06,Site_285,Central,Medium,Urban,180,37.3,60.44
GEN_1689,Generator 1689,Generator,Generix,GENX-550,2017-07-31,Site_146,West,High,Rural,90,62.73,58.82
GEN_1690,Generator 1690,Generator,Cummins,CUM-500,2023-02-23,Site_286,West,Medium,Rural,90,77.89,76.8
GEN_1691,Generator 1691,Generator,Cummins,CUM-500,2017-03-17,Site_186,West,Medium,Cold,120,47.27,59.72
GEN_1692,Generator 1692,Generator,MTU,MTU-480,2016-12-29,Site_081,South,Low,Hot-Dry,120,28.55,72.59
GEN_1693,Generator 1693,Generator,MTU,MTU-480,2021-07-11,Site_223,Central,Medium,Urban,120,41.14,69.83
GEN_1694,Generator 1694,Generator,Cummins,CUM-500,2019-07-30,Site_225,West,Medium,Coastal,120,66.33,59.06
GEN_1695,Generator 1695,Generator,Caterpillar,CAT-450,2023-05-10,Site_267,North,Medium,Rural,180,60.88,63.13
GEN_1696,Generator 1696,Generator,Generix,GENX-550,2021-06-07,Site_137,West,Medium,Hot-Dry,90,91.04,47.81
GEN_1697,Generator 1697,Generator,Caterpillar,CAT-450,2020-10-31,Site_157,West,Medium,Urban,90,54.25,73.78
GEN_1698,Generator 1698,Generator,MTU,MTU-480,2022-07-24,Site_199,North,Low,Rural,120,57.21,64.56
GEN_1699,Generator 1699,Generator,Kohler,KOH-400,2015-03-27,Site_227,Central,High,Hot-Dry,90,37.66,64.75
GEN_1700,Generator 1700,Generator,Cummins,CUM-500,2016-12-24,Site_100,East,Medium,Rural,180,67.15,81.38
GEN_1701,Generator 1701,Generator,Caterpillar,CAT-450,2016-10-16,Site_023,South,High,Coastal,120,68.7,63.96
GEN_1702,Generator 1702,Generator,Caterpillar,CAT-450,2015-06-19,Site_059,North,Medium,Urban,90,68.98,70.29
GEN_1703,Generator 1703,Generator,MTU,MTU-480,2023-01-26,Site_277,East,Medium,Urban,90,56.63,46.51
GEN_1704,Generator 1704,Generator,Generix,GENX-550,2024-03-06,Site_122,South,High,Rural,90,88.6,41.0
GEN_1705,Generator 1705,Generator,Caterpillar,CAT-450,2019-11-03,Site_053,East,Low,Hot-Dry,180,58.57,33.18
GEN_1706,Generator 1706,Generator,Cummins,CUM-500,2017-07-01,Site_016,North,Low,Urban,90,54.2,56.89
GEN_1707,Generator 1707,Generator,MTU,MTU-480,2020-03-03,Site_176,South,Low,Rural,90,85.46,66.99
GEN_1708,Generator 1708,Generator,Caterpillar,CAT-450,2020-05-05,Site_185,Central,Medium,Coastal,90,62.67,45.48
GEN_1709,Generator 1709,Generator,Caterpillar,CAT-450,2019-04-13,Site_232,North,Medium,Coastal,120,60.93,53.15
GEN_1710,Generator 1710,Generator,Kohler,KOH-400,2024-09-06,Site_174,West,Medium,Urban,180,75.56,75.64
GEN_1711,Generator 1711,Generator,Caterpillar,CAT-450,2019-05-05,Site_182,West,Medium,Coastal,120,55.79,71.6
GEN_1712,Generator 1712,Generator,Caterpillar,CAT-450,2016-12-23,Site_132,South,High,Cold,90,48.8,53.85
GEN_1713,Generator 1713,Generator,Cummins,CUM-500,2015-07-25,Site_035,East,Medium,Rural,120,79.31,44.25
GEN_1714,Generator 1714,Generator,Cummins,CUM-500,2021-08-31,Site_290,South,High,Urban,120,81.4,70.18
GEN_1715,Generator 1715,Generator,Cummins,CUM-500,2015-03-08,Site_167,East,High,Urban,180,36.8,73.32
GEN_1716,Generator 1716,Generator,Cummins,CUM-500,2017-09-11,Site_264,East,Low,Hot-Dry,120,40.69,56.17
GEN_1717,Generator 1717,Generator,Kohler,KOH-400,2016-02-08,Site_022,South,High,Rural,90,68.64,64.04
GEN_1718,Generator 1718,Generator,Cummins,CUM-500,2017-01-19,Site_118,North,Medium,Hot-Dry,120,56.92,52.16
GEN_1719,Generator 1719,Generator,Caterpillar,CAT-450,2023-11-22,Site_126,East,Medium,Hot-Dry,120,35.22,80.12
GEN_1720,Generator 1720,Generator,Caterpillar,CAT-450,2015-01-13,Site_006,West,High,Urban,120,71.46,69.69
GEN_1721,Generator 1721,Generator,Kohler,KOH-400,2016-02-11,Site_115,South,High,Rural,90,32.24,66.31
GEN_1722,Generator 1722,Generator,Generix,GENX-550,2022-01-20,Site_285,East,High,Hot-Dry,90,44.89,81.42
GEN_1723,Generator 1723,Generator,Caterpillar,CAT-450,2015-04-27,Site_155,West,Low,Cold,120,46.2,78.39
GEN_1724,Generator 1724,Generator,Kohler,KOH-400,2019-03-03,Site_226,North,Medium,Hot-Dry,90,73.78,65.41
GEN_1725,Generator 1725,Generator,MTU,MTU-480,2024-06-17,Site_117,Central,High,Urban,120,72.29,71.27
GEN_1726,Generator 1726,Generator,Kohler,KOH-400,2019-06-21,Site_270,South,High,Urban,120,65.39,59.48
GEN_1727,Generator 1727,Generator,Generix,GENX-550,2020-03-14,Site_036,Central,Medium,Urban,120,35.26,60.14
GEN_1728,Generator 1728,Generator,Generix,GENX-550,2019-11-16,Site_025,West,High,Hot-Dry,90,78.5,77.03
GEN_1729,Generator 1729,Generator,Kohler,KOH-400,2015-08-04,Site_087,North,Low,Coastal,90,50.72,77.29
GEN_1730,Generator 1730,Generator,MTU,MTU-480,2020-06-21,Site_115,East,High,Hot-Dry,180,75.66,54.35
GEN_1731,Generator 1731,Generator,Kohler,KOH-400,2016-05-29,Site_004,North,Medium,Hot-Dry,90,67.2,59.95
GEN_1732,Generator 1732,Generator,Caterpillar,CAT-450,2022-05-16,Site_115,South,High,Rural,90,24.93,59.83
GEN_1733,Generator 1733,Generator,Kohler,KOH-400,2020-08-08,Site_256,West,Medium,Coastal,180,58.17,64.7
GEN_1734,Generator 1734,Generator,Kohler,KOH-400,2015-02-06,Site_099,East,Medium,Hot-Dry,90,55.75,60.65
GEN_1735,Generator 1735,Generator,MTU,MTU-480,2016-08-18,Site_022,Central,Medium,Hot-Dry,180,49.39,52.18
GEN_1736,Generator 1736,Generator,Generix,GENX-550,2016-06-13,Site_213,North,Medium,Urban,90,70.02,70.29
GEN_1737,Generator 1737,Generator,Kohler,KOH-400,2021-06-12,Site_183,South,Low,Urban,90,58.04,56.22
GEN_1738,Generator 1738,Generator,MTU,MTU-480,2018-07-10,Site_205,North,Low,Hot-Dry,120,67.05,46.15
GEN_1739,Generator 1739,Generator,Caterpillar,CAT-450,2023-05-14,Site_247,North,Medium,Hot-Dry,90,35.95,79.66
GEN_1740,Generator 1740,Generator,Kohler,KOH-400,2020-03-29,Site_026,West,Medium,Urban,90,58.32,65.91
GEN_1741,Generator 1741,Generator,MTU,MTU-480,2023-06-24,Site_002,South,Medium,Coastal,90,44.93,62.27
GEN_1742,Generator 1742,Generator,Cummins,CUM-500,2018-11-15,Site_217,West,High,Urban,90,37.76,65.21
GEN_1743,Generator 1743,Generator,Caterpillar,CAT-450,2019-12-26,Site_053,West,Low,Coastal,120,53.18,62.26
GEN_1744,Generator 1744,Generator,MTU,MTU-480,2019-05-17,Site_160,South,Medium,Cold,180,55.94,74.05
GEN_1745,Generator 1745,Generator,Cummins,CUM-500,2016-06-11,Site_061,South,Medium,Rural,180,35.8,66.19
GEN_1746,Generator 1746,Generator,Generix,GENX-550,2020-07-08,Site_067,North,Medium,Cold,120,58.46,67.54
GEN_1747,Generator 1747,Generator,Caterpillar,CAT-450,2019-07-02,Site_044,South,High,Coastal,120,63.84,42.52
GEN_1748,Generator 1748,Generator,Kohler,KOH-400,2024-11-30,Site_096,West,Medium,Cold,90,75.07,69.51
GEN_1749,Generator 1749,Generator,Kohler,KOH-400,2015-02-09,Site_145,South,High,Coastal,120,49.56,74.82
GEN_1750,Generator 1750,Generator,Kohler,KOH-400,2020-01-29,Site_139,Central,Low,Rural,90,54.74,78.95
GEN_1751,Generator 1751,Generator,Caterpillar,CAT-450,2023-01-08,Site_044,West,Medium,Hot-Dry,90,63.86,51.29
GEN_1752,Generator 1752,Generator,Generix,GENX-550,2016-01-07,Site_027,South,High,Hot-Dry,90,28.59,48.69
GEN_1753,Generator 1753,Generator,Kohler,KOH-400,2023-08-13,Site_284,North,Medium,Coastal,120,15.0,64.76
GEN_1754,Generator 1754,Generator,Caterpillar,CAT-450,2021-07-17,Site_277,East,High,Coastal,90,39.62,78.26
GEN_1755,Generator 1755,Generator,Kohler,KOH-400,2021-07-07,Site_129,West,High,Cold,180,48.85,89.73
GEN_1756,Generator 1756,Generator,Caterpillar,CAT-450,2015-01-22,Site_052,West,Medium,Cold,120,94.42,80.88
GEN_1757,Generator 1757,Generator,Caterpillar,CAT-450,2020-01-10,Site_071,North,Medium,Urban,90,51.33,48.97
GEN_1758,Generator 1758,Generator,Caterpillar,CAT-450,2016-10-31,Site_024,East,High,Hot-Dry,90,32.34,66.51
GEN_1759,Generator 1759,Generator,Cummins,CUM-500,2024-11-21,Site_097,West,Medium,Coastal,90,45.52,65.07
GEN_1760,Generator 1760,Generator,Generix,GENX-550,2020-11-30,Site_107,North,Medium,Urban,90,60.7,64.38
GEN_1761,Generator 1761,Generator,Cummins,CUM-500,2020-06-11,Site_113,East,High,Hot-Dry,120,63.85,79.36
GEN_1762,Generator 1762,Generator,Kohler,KOH-400,2021-12-30,Site_281,Central,Medium,Hot-Dry,90,30.58,59.87
GEN_1763,Generator 1763,Generator,Kohler,KOH-400,2015-12-13,Site_235,Central,Medium,Cold,120,66.47,60.7
GEN_1764,Generator 1764,Generator,MTU,MTU-480,2023-11-05,Site_192,Central,High,Coastal,90,54.51,58.78
GEN_1765,Generator 1765,Generator,Caterpillar,CAT-450,2022-09-14,Site_009,North,High,Coastal,180,67.35,61.46
GEN_1766,Generator 1766,Generator,Cummins,CUM-500,2016-01-01,Site_034,Central,Low,Urban,90,35.63,76.54
GEN_1767,Generator 1767,Generator,Caterpillar,CAT-450,2023-11-15,Site_125,South,Medium,Rural,90,46.2,62.47
GEN_1768,Generator 1768,Generator,Kohler,KOH-400,2018-05-26,Site_201,North,High,Rural,90,39.95,73.25
GEN_1769,Generator 1769,Generator,Generix,GENX-550,2019-03-08,Site_213,Central,Medium,Coastal,90,48.07,64.11
GEN_1770,Generator 1770,Generator,Generix,GENX-550,2015-12-02,Site_243,South,High,Cold,90,31.4,63.92
GEN_1771,Generator 1771,Generator,Generix,GENX-550,2017-08-28,Site_035,North,High,Rural,120,79.19,75.04
GEN_1772,Generator 1772,Generator,Caterpillar,CAT-450,2020-11-23,Site_180,South,High,Cold,120,67.86,67.59
GEN_1773,Generator 1773,Generator,Kohler,KOH-400,2024-08-14,Site_194,Central,Low,Hot-Dry,120,44.8,73.66
GEN_1774,Generator 1774,Generator,Caterpillar,CAT-450,2023-09-05,Site_265,South,Medium,Coastal,90,33.88,63.99
GEN_1775,Generator 1775,Generator,Generix,GENX-550,2016-03-11,Site_276,North,Medium,Rural,90,54.13,61.94
GEN_1776,Generator 1776,Generator,Generix,GENX-550,2016-07-11,Site_073,South,High,Hot-Dry,90,59.89,54.55
GEN_1777,Generator 1777,Generator,Kohler,KOH-400,2017-06-21,Site_205,East,Low,Hot-Dry,90,59.37,76.81
GEN_1778,Generator 1778,Generator,Kohler,KOH-400,2024-08-27,Site_154,Central,Medium,Coastal,90,51.59,52.8
GEN_1779,Generator 1779,Generator,Kohler,KOH-400,2021-11-30,Site_072,North,Low,Urban,120,49.71,58.09
GEN_1780,Generator 1780,Generator,Kohler,KOH-400,2023-09-29,Site_055,South,High,Rural,90,79.82,63.98
GEN_1781,Generator 1781,Generator,MTU,MTU-480,2016-03-13,Site_163,East,High,Coastal,90,47.99,54.81
GEN_1782,Generator 1782,Generator,Caterpillar,CAT-450,2018-04-18,Site_130,North,Medium,Urban,90,56.86,57.41
GEN_1783,Generator 1783,Generator,Cummins,CUM-500,2015-10-27,Site_114,Central,Medium,Coastal,180,58.38,62.02
GEN_1784,Generator 1784,Generator,Caterpillar,CAT-450,2021-12-20,Site_182,Central,High,Hot-Dry,90,59.58,61.26
